t,left_ankle_joint
10.217500,0.599520001
10.220000,0.599611917
10.222500,0.599642030
10.225000,0.599612569
10.227500,0.599524387
10.230000,0.599377950
10.232500,0.599312626
10.235000,0.599148660
10.237500,0.598963637
10.240000,0.598823103
10.242500,0.598627362
10.245000,0.598368443
10.247500,0.598046320
10.250000,0.597661658
10.252500,0.597215190
10.255000,0.596707657
10.257500,0.596139807
10.260000,0.595512392
10.262500,0.594826174
10.265000,0.594081922
10.267500,0.593280412
10.270000,0.592422435
10.272500,0.591508789
10.275000,0.590540290
10.277500,0.589517764
10.280000,0.588442056
10.282500,0.587314029
10.285000,0.586134565
10.287500,0.584904569
10.290000,0.583624968
10.292500,0.582296716
10.295000,0.580920798
10.297500,0.579498226
10.300000,0.578030047
10.302500,0.576517347
10.305000,0.574961247
10.307500,0.573362914
10.310000,0.571723558
10.312500,0.570044438
10.315000,0.568326867
10.317500,0.566572212
10.320000,0.564781900
10.322500,0.562957421
10.325000,0.561140854
10.327500,0.559394404
10.330000,0.557516539
10.332500,0.555747809
10.335000,0.553948339
10.337500,0.552116171
10.340000,0.550253492
10.342500,0.548362697
10.345000,0.546446275
10.347500,0.544506806
10.350000,0.542546974
10.352500,0.540569565
10.355000,0.538577476
10.357500,0.536573715
10.360000,0.534561410
10.362500,0.532543809
10.365000,0.530524285
10.367500,0.528506343
10.370000,0.526493616
10.372500,0.524489876
10.375000,0.522499032
10.377500,0.520525137
10.380000,0.518572391
10.382500,0.516645146
10.385000,0.514747913
10.387500,0.512885371
10.390000,0.511062382
10.392500,0.509284005
10.395000,0.507555526
10.397500,0.505882500
10.400000,0.504270804
10.402500,0.502726742
10.405000,0.501257190
10.407500,0.499869867
10.410000,0.498573837
10.412500,0.497380596
10.415000,0.496307220
10.417500,0.495383598
10.420000,0.494488332
10.422500,0.493561683
10.425000,0.492602205
10.427500,0.491610513
10.430000,0.490587299
10.432500,0.489533264
10.435000,0.488449116
10.437500,0.487335569
10.440000,0.486193349
10.442500,0.485023189
10.445000,0.483825831
10.447500,0.482602028
10.450000,0.481352546
10.452500,0.480078162
10.455000,0.478779665
10.457500,0.477457859
10.460000,0.476113563
10.462500,0.474747609
10.465000,0.473360847
10.467500,0.471954143
10.470000,0.470528382
10.472500,0.469084467
10.475000,0.467623320
10.477500,0.466145883
10.480000,0.464653120
10.482500,0.463146016
10.485000,0.461625579
10.487500,0.460092839
10.490000,0.458548851
10.492500,0.456994696
10.495000,0.455431477
10.497500,0.453860326
10.500000,0.452282398
10.502500,0.450698877
10.505000,0.449110973
10.507500,0.447519925
10.510000,0.445926996
10.512500,0.444333480
10.515000,0.442740696
10.517500,0.441149991
10.520000,0.439562741
10.522500,0.437980346
10.525000,0.436404233
10.527500,0.434835854
10.530000,0.433276687
10.532500,0.431728231
10.535000,0.430192010
10.537500,0.428669567
10.540000,0.427162466
10.542500,0.425672286
10.545000,0.424200625
10.547500,0.422749092
10.550000,0.421319308
10.552500,0.419912905
10.555000,0.418531517
10.557500,0.417176786
10.560000,0.415978337
10.562500,0.414584322
10.565000,0.413439393
10.567500,0.412244203
10.570000,0.411073289
10.572500,0.409936968
10.575000,0.408837821
10.577500,0.407777464
10.580000,0.406757368
10.582500,0.405778959
10.585000,0.404843626
10.587500,0.403952714
10.590000,0.403107527
10.592500,0.402309318
10.595000,0.401559291
10.597500,0.400858591
10.600000,0.400208306
10.602500,0.399609460
10.605000,0.399063011
10.607500,0.398569846
10.610000,0.398130782
10.612500,0.397746557
10.615000,0.397520403
10.617500,0.397292112
10.620000,0.397098910
10.622500,0.396954020
10.625000,0.396954020
10.627500,0.396954020
10.630000,0.396954020
10.632500,0.397024386
10.635000,0.397152148
10.637500,0.397336397
10.640000,0.397576573
10.642500,0.397872246
10.645000,0.398222995
10.647500,0.398628355
10.650000,0.399230509
10.652500,0.399634323
10.655000,0.400331105
10.657500,0.400966194
10.660000,0.401640658
10.662500,0.402365816
10.665000,0.403142150
10.667500,0.403968758
10.670000,0.404844517
10.672500,0.405768224
10.675000,0.406738620
10.677500,0.407754394
10.680000,0.408814187
10.682500,0.409916597
10.685000,0.411060182
10.687500,0.412243464
10.690000,0.413464934
10.692500,0.414723052
10.695000,0.416016256
10.697500,0.417342960
10.700000,0.418701564
10.702500,0.420090451
10.705000,0.421507995
10.707500,0.422952563
10.710000,0.424422518
10.712500,0.425916222
10.715000,0.427432039
10.717500,0.428968338
10.720000,0.430523495
10.722500,0.432095899
10.725000,0.433683948
10.727500,0.435286057
10.730000,0.436900659
10.732500,0.438526202
10.735000,0.440161160
10.737500,0.441804027
10.740000,0.443453320
10.742500,0.445107584
10.745000,0.446765390
10.747500,0.448425337
10.750000,0.450086053
10.752500,0.451908575
10.755000,0.453452122
10.757500,0.455253647
10.760000,0.456789190
10.762500,0.458577644
10.765000,0.460249053
10.767500,0.461907004
10.770000,0.463554099
10.772500,0.465189423
10.775000,0.466811968
10.777500,0.468420758
10.780000,0.470014850
10.782500,0.471593338
10.785000,0.473155352
10.787500,0.474700054
10.790000,0.476226645
10.792500,0.477734357
10.795000,0.479222459
10.797500,0.480690251
10.800000,0.482137070
10.802500,0.483562284
10.805000,0.484965294
10.807500,0.486345533
10.810000,0.487702467
10.812500,0.489035592
10.815000,0.490344437
10.817500,0.491628559
10.820000,0.492887548
10.822500,0.494121020
10.825000,0.495328624
10.827500,0.496510034
10.830000,0.497664954
10.832500,0.498793118
10.835000,0.499950941
10.837500,0.501264663
10.840000,0.502709784
10.842500,0.504269104
10.845000,0.505931147
10.847500,0.507686975
10.850000,0.509528996
10.852500,0.511450425
10.855000,0.513445004
10.857500,0.515506847
10.860000,0.517630336
10.862500,0.519810072
10.865000,0.522040826
10.867500,0.524317525
10.870000,0.526635230
10.872500,0.528989134
10.875000,0.531374552
10.877500,0.533786925
10.880000,0.536221814
10.882500,0.538674909
10.885000,0.541142022
10.887500,0.543619097
10.890000,0.546102206
10.892500,0.548587557
10.895000,0.551071490
10.897500,0.553550484
10.900000,0.556021151
10.902500,0.558480246
10.905000,0.560924659
10.907500,0.563351418
10.910000,0.565757689
10.912500,0.568140775
10.915000,0.570498112
10.917500,0.572827270
10.920000,0.575125949
10.922500,0.577391978
10.925000,0.579623311
10.927500,0.581818025
10.930000,0.583974316
10.932500,0.586090497
10.935000,0.588164991
10.937500,0.590196333
10.940000,0.592183161
10.942500,0.594124215
10.945000,0.596018333
10.947500,0.597864446
10.950000,0.599661575
10.952500,0.599598311
10.955000,0.599618281
10.957500,0.599637938
10.960000,0.599656549
10.962500,0.599674076
10.965000,0.599690534
10.967500,0.599705942
10.970000,0.599720318
10.972500,0.599733679
10.975000,0.599746041
10.977500,0.599757420
10.980000,0.599767830
10.982500,0.599777285
10.985000,0.599785798
10.987500,0.599793381
10.990000,0.599800046
10.992500,0.599805804
10.995000,0.599810664
10.997500,0.599814636
11.000000,0.599817728
11.002500,0.599819948
11.005000,0.599821303
11.007500,0.599821800
11.010000,0.599821444
11.012500,0.599820240
11.015000,0.599818194
11.017500,0.599815308
11.020000,0.599811586
11.022500,0.599807030
11.025000,0.599801643
11.027500,0.599460861
11.030000,0.599451905
11.032500,0.600000000
11.035000,0.599856749
11.037500,0.600000000
11.040000,0.599463485
11.042500,0.599811896
11.045000,0.599811896
11.047500,0.599811896
11.050000,0.599904884
11.052500,0.599987349
11.055000,0.600000000
11.057500,0.599254513
11.060000,0.599209249
11.062500,0.599092283
11.065000,0.599063329
11.067500,0.598919189
11.070000,0.598766336
11.072500,0.598653838
11.075000,0.598485425
11.077500,0.598253431
11.080000,0.597957857
11.082500,0.597599373
11.085000,0.597178712
11.087500,0.596696618
11.090000,0.596153837
11.092500,0.595551123
11.095000,0.594889237
11.097500,0.594168947
11.100000,0.593391030
11.102500,0.592556273
11.105000,0.591665475
11.107500,0.590719447
11.110000,0.589719013
11.112500,0.588665015
11.115000,0.587558311
11.117500,0.586399778
11.120000,0.585190315
11.122500,0.583930844
11.125000,0.582622311
11.127500,0.581265693
11.130000,0.579861992
11.132500,0.578412249
11.135000,0.576917534
11.137500,0.575378960
11.140000,0.573797680
11.142500,0.572174890
11.145000,0.570511834
11.147500,0.568809809
11.150000,0.567070164
11.152500,0.565294307
11.155000,0.563483708
11.157500,0.561682836
11.160000,0.559948214
11.162500,0.558084538
11.165000,0.556290986
11.167500,0.554357884
11.170000,0.552540590
11.172500,0.550696106
11.175000,0.548822487
11.177500,0.546922072
11.180000,0.544997418
11.182500,0.543051187
11.185000,0.541086140
11.187500,0.539105148
11.190000,0.537111193
11.192500,0.535107371
11.195000,0.533096901
11.197500,0.531083123
11.200000,0.529069506
11.202500,0.527059650
11.205000,0.525057288
11.207500,0.523066292
11.210000,0.521090674
11.212500,0.519134593
11.215000,0.517202356
11.217500,0.515298429
11.220000,0.513427440
11.222500,0.511594194
11.225000,0.509803690
11.227500,0.508061142
11.230000,0.506372013
11.232500,0.504742073
11.235000,0.503177474
11.237500,0.501684885
11.240000,0.500271709
11.242500,0.498946487
11.245000,0.497719718
11.247500,0.496605970
11.250000,0.495633771
11.252500,0.494749590
11.255000,0.493835829
11.257500,0.492889005
11.260000,0.491909662
11.262500,0.490898491
11.265000,0.489856194
11.267500,0.488783479
11.270000,0.487681063
11.272500,0.486549669
11.275000,0.485390029
11.277500,0.484202886
11.280000,0.482988992
11.282500,0.481749110
11.285000,0.480484015
11.287500,0.479194494
11.290000,0.477881350
11.292500,0.476545396
11.295000,0.475187463
11.297500,0.473808397
11.300000,0.472409060
11.302500,0.470990331
11.305000,0.469553110
11.307500,0.468098314
11.310000,0.466626879
11.312500,0.465139762
11.315000,0.463637944
11.317500,0.462122426
11.320000,0.460594232
11.322500,0.459054410
11.325000,0.457504033
11.327500,0.455944197
11.330000,0.454376026
11.332500,0.452800668
11.335000,0.451219299
11.337500,0.449633121
11.340000,0.448043363
11.342500,0.446451282
11.345000,0.444858162
11.347500,0.443265315
11.350000,0.441674080
11.352500,0.440085822
11.355000,0.438501935
11.357500,0.436923837
11.360000,0.435352974
11.362500,0.433790814
11.365000,0.432238852
11.367500,0.430698602
11.370000,0.429171604
11.372500,0.427659412
11.375000,0.426163604
11.377500,0.424685771
11.380000,0.423227520
11.382500,0.421790467
11.385000,0.420376242
11.387500,0.418986480
11.390000,0.417622819
