t,right_ankle_joint
10.217500,0.397079884
10.220000,0.397247411
10.222500,0.397469942
10.225000,0.397747715
10.227500,0.398080564
10.230000,0.398468128
10.232500,0.398909931
10.235000,0.399561425
10.237500,0.399993028
10.240000,0.400734232
10.242500,0.401406035
10.245000,0.402115743
10.247500,0.402875370
10.250000,0.403685440
10.252500,0.404545023
10.255000,0.405452957
10.257500,0.406408002
10.260000,0.407408865
10.262500,0.408454202
10.265000,0.409542626
10.267500,0.410672708
10.270000,0.411842982
10.272500,0.413051947
10.275000,0.414298075
10.277500,0.415579809
10.280000,0.416895573
10.282500,0.418243770
10.285000,0.419622789
10.287500,0.421031006
10.290000,0.422466791
10.292500,0.423928507
10.295000,0.425414517
10.297500,0.426923183
10.300000,0.428452872
10.302500,0.430001959
10.305000,0.431568828
10.307500,0.433151872
10.310000,0.434749502
10.312500,0.436360144
10.315000,0.437982242
10.317500,0.439614259
10.320000,0.441254684
10.322500,0.442902026
10.325000,0.444554820
10.327500,0.446211628
10.330000,0.447871040
10.332500,0.449531674
10.335000,0.451192178
10.337500,0.453013282
10.340000,0.454555166
10.342500,0.456353446
10.345000,0.458035470
10.347500,0.459705508
10.350000,0.461366164
10.352500,0.463016476
10.355000,0.464655389
10.357500,0.466281878
10.360000,0.467894952
10.362500,0.469493657
10.365000,0.471077075
10.367500,0.472644320
10.370000,0.474194545
10.372500,0.475726937
10.375000,0.477240717
10.377500,0.478735139
10.380000,0.480209496
10.382500,0.481663108
10.385000,0.483095334
10.387500,0.484505564
10.390000,0.485893219
10.392500,0.487257754
10.395000,0.488598654
10.397500,0.489915438
10.400000,0.491207652
10.402500,0.492474874
10.405000,0.493716713
10.407500,0.494932804
10.410000,0.496122815
10.412500,0.497286439
10.415000,0.498423399
10.417500,0.499549718
10.420000,0.500814089
10.422500,0.502217652
10.425000,0.503740242
10.427500,0.505369010
10.430000,0.507094360
10.432500,0.508908330
10.435000,0.510803906
10.437500,0.512774675
10.440000,0.514814639
10.442500,0.516918102
10.445000,0.519079594
10.447500,0.521293833
10.450000,0.523555696
10.452500,0.525860199
10.455000,0.528202493
10.457500,0.530577853
10.460000,0.532981676
10.462500,0.535409484
10.465000,0.537856923
10.467500,0.540319765
10.470000,0.542793908
10.472500,0.545275383
10.475000,0.547760350
10.477500,0.550245107
10.480000,0.552726084
10.482500,0.555199851
10.485000,0.557663114
10.487500,0.560112718
10.490000,0.562545645
10.492500,0.564959015
10.495000,0.567350085
10.497500,0.569716247
10.500000,0.572055027
10.502500,0.574364082
10.505000,0.576641197
10.507500,0.578884286
10.510000,0.581091385
10.512500,0.583260649
10.515000,0.585390355
10.517500,0.587478887
10.520000,0.589524746
10.522500,0.591526533
10.525000,0.593482957
10.527500,0.595392822
10.530000,0.597255029
10.532500,0.599068570
10.535000,0.599563063
10.537500,0.599609269
10.540000,0.599631318
10.542500,0.599650452
10.545000,0.599668352
10.547500,0.599685165
10.550000,0.599700922
10.552500,0.599715640
10.555000,0.599729337
10.557500,0.599742031
10.560000,0.599753735
10.562500,0.599764467
10.565000,0.599774238
10.567500,0.599783064
10.570000,0.599790956
10.572500,0.599797926
10.575000,0.599803985
10.577500,0.599809143
10.580000,0.599813410
10.582500,0.599816794
10.585000,0.599819304
10.587500,0.599820947
10.590000,0.599821729
10.592500,0.599821657
10.595000,0.599820735
10.597500,0.599818969
10.600000,0.599816363
10.602500,0.599812919
10.605000,0.599808641
10.607500,0.599803531
10.610000,0.599462757
10.612500,0.599454056
10.615000,0.600000000
10.617500,0.599868178
10.620000,0.599441816
10.622500,0.599831148
10.625000,0.600000000
10.627500,0.600000000
10.630000,0.600000000
10.632500,0.599335042
10.635000,0.599469449
10.637500,0.599540591
10.640000,0.599551591
10.642500,0.599503564
10.645000,0.599397042
10.647500,0.599232399
10.650000,0.599143933
10.652500,0.598965816
10.655000,0.598759443
10.657500,0.598601335
10.660000,0.598388484
10.662500,0.598112627
10.665000,0.597773715
10.667500,0.597372416
10.670000,0.596909465
10.672500,0.596385606
10.675000,0.595801590
10.677500,0.595158176
10.680000,0.594456128
10.682500,0.593696220
10.685000,0.592879235
10.687500,0.592005966
10.690000,0.591077219
10.692500,0.590093816
10.695000,0.589056590
10.697500,0.587966393
10.700000,0.586824096
10.702500,0.585630589
10.705000,0.584386786
10.707500,0.583093625
10.710000,0.581752071
10.712500,0.580363118
10.715000,0.578927793
10.717500,0.577447154
10.720000,0.575922302
10.722500,0.574354372
10.725000,0.572744548
10.727500,0.571094057
10.730000,0.569404176
10.732500,0.567676238
10.735000,0.565911628
10.737500,0.564111798
10.740000,0.562278258
10.742500,0.560452705
10.745000,0.558698916
10.747500,0.556813157
10.750000,0.555037716
10.752500,0.553232087
10.755000,0.551394317
10.757500,0.549526629
10.760000,0.547631455
10.762500,0.545711318
10.765000,0.543768841
10.767500,0.541806748
10.770000,0.539827866
10.772500,0.537835136
10.775000,0.535831612
10.777500,0.533820465
10.780000,0.531804991
10.782500,0.529788613
10.785000,0.527774881
10.787500,0.525767480
10.790000,0.523770233
10.792500,0.521787100
10.795000,0.519822187
10.797500,0.517879748
10.800000,0.515964193
10.802500,0.514080090
10.805000,0.512232182
10.807500,0.510425398
10.810000,0.508664873
10.812500,0.506955981
10.815000,0.505304379
10.817500,0.503716079
10.820000,0.502197554
10.822500,0.500755929
10.825000,0.499399300
10.827500,0.498137373
10.830000,0.496982952
10.832500,0.495957025
10.835000,0.495065053
10.837500,0.494161055
10.840000,0.493224426
10.842500,0.492255102
10.845000,0.491253752
10.847500,0.490221072
10.850000,0.489157767
10.852500,0.488064549
10.855000,0.486942139
10.857500,0.485791264
10.860000,0.484612662
10.862500,0.483407081
10.865000,0.482175280
10.867500,0.480918028
10.870000,0.479636108
10.872500,0.478330315
10.875000,0.477001459
10.877500,0.475650364
10.880000,0.474277870
10.882500,0.472884833
10.885000,0.471472126
10.887500,0.470040640
10.890000,0.468591286
10.892500,0.467124992
10.895000,0.465642710
10.897500,0.464145410
10.900000,0.462634087
10.902500,0.461109755
10.905000,0.459573455
10.907500,0.458026250
10.910000,0.456469229
10.912500,0.454903506
10.915000,0.453330219
10.917500,0.451750536
10.920000,0.450165649
10.922500,0.448576777
10.925000,0.446985169
10.927500,0.445392098
10.930000,0.443798868
10.932500,0.442206806
10.935000,0.440617271
10.937500,0.439031645
10.940000,0.437451339
10.942500,0.435877789
10.945000,0.434312456
10.947500,0.432756824
10.950000,0.431212404
10.952500,0.429680723
10.955000,0.428163334
10.957500,0.426661805
10.960000,0.425177724
10.962500,0.423712690
10.965000,0.422268319
10.967500,0.420846236
10.970000,0.419448073
10.972500,0.418075468
10.975000,0.416730062
10.977500,0.415540955
10.980000,0.414158105
10.982500,0.413023484
10.985000,0.411839828
10.987500,0.410681027
10.990000,0.409557321
10.992500,0.408471276
10.995000,0.407424496
10.997500,0.406418445
11.000000,0.405454537
11.002500,0.404534146
11.005000,0.403658606
11.007500,0.402829204
11.010000,0.402047177
11.012500,0.401313711
11.015000,0.400629933
11.017500,0.399996909
11.020000,0.399415642
11.022500,0.398887068
11.025000,0.398412050
11.027500,0.397991380
11.030000,0.397738059
11.032500,0.397476292
11.035000,0.397247235
11.037500,0.397065517
11.040000,0.396936475
11.042500,0.396936475
11.045000,0.396936475
11.047500,0.396936475
11.050000,0.397060320
11.052500,0.397218591
11.055000,0.397425368
11.057500,0.397685237
11.060000,0.397999535
11.062500,0.398368438
11.065000,0.398791673
11.067500,0.399417715
11.070000,0.399835043
11.072500,0.400553282
11.075000,0.401205991
11.077500,0.401897371
11.080000,0.402639090
11.082500,0.403431649
11.085000,0.404274132
11.087500,0.405165393
11.090000,0.406104211
11.092500,0.407089309
11.095000,0.408119357
11.097500,0.409192982
11.100000,0.410308767
11.102500,0.411465257
11.105000,0.412660962
11.107500,0.413894362
11.110000,0.415163908
11.112500,0.416468028
11.115000,0.417805133
11.117500,0.419173614
11.120000,0.420571852
11.122500,0.421998216
11.125000,0.423451071
11.127500,0.424928780
11.130000,0.426429703
11.132500,0.427952207
11.135000,0.429494661
11.137500,0.431055445
11.140000,0.432632951
11.142500,0.434225582
11.145000,0.435831757
11.147500,0.437449914
11.150000,0.439078511
11.152500,0.440716026
11.155000,0.442360960
11.157500,0.444011841
11.160000,0.445667220
11.162500,0.447325679
11.165000,0.448985824
11.167500,0.450646294
11.170000,0.452467871
11.172500,0.454010454
11.175000,0.455810140
11.177500,0.457493840
11.180000,0.459165963
11.182500,0.460829110
11.185000,0.462482309
11.187500,0.464124489
11.190000,0.465754612
11.192500,0.467371676
11.195000,0.468974711
11.197500,0.470562786
11.200000,0.472135004
11.202500,0.473690504
11.205000,0.475228460
11.207500,0.476748080
11.210000,0.478248608
11.212500,0.479729321
11.215000,0.481189530
11.217500,0.482628581
11.220000,0.484045852
11.222500,0.485440753
11.225000,0.486812727
11.227500,0.488161249
11.230000,0.489485825
11.232500,0.490785992
11.235000,0.492061317
11.237500,0.493311398
11.240000,0.494535861
11.242500,0.495734362
11.245000,0.496906586
11.247500,0.498052245
11.250000,0.499171079
11.252500,0.500380386
11.255000,0.501740044
11.257500,0.503224448
11.260000,0.504818831
11.262500,0.506512772
11.265000,0.508297865
11.267500,0.510166828
11.270000,0.512113077
11.272500,0.514130489
11.275000,0.516213277
11.277500,0.518355899
11.280000,0.520553017
11.282500,0.522799455
11.285000,0.525090184
11.287500,0.527420312
11.290000,0.529785070
11.292500,0.532179817
11.295000,0.534600032
11.297500,0.537041319
11.300000,0.539499407
11.302500,0.541970154
11.305000,0.544449543
11.307500,0.546933693
11.310000,0.549418855
11.312500,0.551901415
11.315000,0.554377896
11.317500,0.556844957
11.320000,0.559299398
11.322500,0.561738155
11.325000,0.564158302
11.327500,0.566557051
11.330000,0.568931748
11.332500,0.571279875
11.335000,0.573599044
11.337500,0.575887000
11.340000,0.578141613
11.342500,0.580360879
11.345000,0.582542913
11.347500,0.584685952
11.350000,0.586788345
11.352500,0.588848554
11.355000,0.590865147
11.357500,0.592836797
11.360000,0.594762278
11.362500,0.596640457
11.365000,0.598470297
11.367500,0.599301868
11.370000,0.599595510
11.372500,0.599624216
11.375000,0.599644207
11.377500,0.599662507
11.380000,0.599679679
11.382500,0.599695786
11.385000,0.599710848
11.387500,0.599724884
11.390000,0.599737910
11.392500,0.599749943
11.395000,0.599760997
11.397500,0.599771087
11.400000,0.599780226
11.402500,0.599788428
11.405000,0.599795704
11.407500,0.599802066
11.410000,0.599807523
11.412500,0.599812086
11.415000,0.599815764
11.417500,0.599818564
11.420000,0.599820495
11.422500,0.599821564
11.425000,0.599821775
11.427500,0.599821137
11.430000,0.599819652
11.432500,0.599817325
11.435000,0.599814160
11.437500,0.599810160
11.440000,0.599805327
11.442500,0.599464621
11.445000,0.599456175
11.447500,0.600000000
11.450000,0.599879516
11.452500,0.599444442
11.455000,0.599848107
11.457500,0.600000000
11.460000,0.600000000
11.462500,0.600000000
11.465000,0.599359335
11.467500,0.599520001
11.470000,0.599611917
11.472500,0.599642030
11.475000,0.599612569
11.477500,0.599524387
11.480000,0.599377950
11.482500,0.599312626
11.485000,0.599148660
11.487500,0.598963637
11.490000,0.598823103
11.492500,0.598627362
11.495000,0.598368443
11.497500,0.598046320
11.500000,0.597661658
11.502500,0.597215190
11.505000,0.596707657
11.507500,0.596139807
11.510000,0.595512392
11.512500,0.594826174
11.515000,0.594081922
11.517500,0.593280412
11.520000,0.592422435
11.522500,0.591508789
11.525000,0.590540290
11.527500,0.589517764
11.530000,0.588442056
11.532500,0.587314029
11.535000,0.586134565
11.537500,0.584904569
11.540000,0.583624968
11.542500,0.582296716
11.545000,0.580920798
11.547500,0.579498226
11.550000,0.578030047
11.552500,0.576517347
11.555000,0.574961247
11.557500,0.573362914
11.560000,0.571723558
11.562500,0.570044438
11.565000,0.568326867
11.567500,0.566572212
11.570000,0.564781900
11.572500,0.562957421
11.575000,0.561140854
11.577500,0.559394404
11.580000,0.557516539
11.582500,0.555747809
11.585000,0.553948339
11.587500,0.552116171
11.590000,0.550253492
11.592500,0.548362697
11.595000,0.546446275
11.597500,0.544506806
11.600000,0.542546974
11.602500,0.540569565
11.605000,0.538577476
11.607500,0.536573715
11.610000,0.534561410
11.612500,0.532543809
11.615000,0.530524285
11.617500,0.528506343
11.620000,0.526493616
11.622500,0.524489876
11.625000,0.522499032
11.627500,0.520525137
11.630000,0.518572391
11.632500,0.516645146
11.635000,0.514747913
11.637500,0.512885371
11.640000,0.511062382
11.642500,0.509284005
11.645000,0.507555526
11.647500,0.505882500
11.650000,0.504270804
11.652500,0.502726742
11.655000,0.501257190
11.657500,0.499869867
11.660000,0.498573837
11.662500,0.497380596
11.665000,0.496307220
11.667500,0.495383598
11.670000,0.494488332
11.672500,0.493561683
11.675000,0.492602205
11.677500,0.491610513
11.680000,0.490587299
11.682500,0.489533264
11.685000,0.488449116
11.687500,0.487335569
11.690000,0.486193349
11.692500,0.485023189
11.695000,0.483825831
11.697500,0.482602028
11.700000,0.481352546
11.702500,0.480078162
11.705000,0.478779665
11.707500,0.477457859
11.710000,0.476113563
11.712500,0.474747609
11.715000,0.473360847
11.717500,0.471954143
11.720000,0.470528382
11.722500,0.469084467
11.725000,0.467623320
11.727500,0.466145883
11.730000,0.464653120
11.732500,0.463146016
11.735000,0.461625579
11.737500,0.460092839
11.740000,0.458548851
11.742500,0.456994696
11.745000,0.455431477
11.747500,0.453860326
11.750000,0.452282398
11.752500,0.450698877
11.755000,0.449110973
11.757500,0.447519925
11.760000,0.445926996
11.762500,0.444333480
11.765000,0.442740696
11.767500,0.441149991
11.770000,0.439562741
11.772500,0.437980346
11.775000,0.436404233
11.777500,0.434835854
11.780000,0.433276687
11.782500,0.431728231
11.785000,0.430192010
11.787500,0.428669567
11.790000,0.427162466
11.792500,0.425672286
11.795000,0.424200625
11.797500,0.422749092
11.800000,0.421319308
11.802500,0.419912905
11.805000,0.418531517
11.807500,0.417176786
11.810000,0.415978337
11.812500,0.414584322
11.815000,0.413439393
11.817500,0.412244203
11.820000,0.411073289
11.822500,0.409936968
11.825000,0.408837821
11.827500,0.407777464
11.830000,0.406757368
11.832500,0.405778959
11.835000,0.404843626
11.837500,0.403952714
11.840000,0.403107527
11.842500,0.402309318
11.845000,0.401559291
11.847500,0.400858591
11.850000,0.400208306
11.852500,0.399609460
11.855000,0.399063011
11.857500,0.398569846
11.860000,0.398130782
11.862500,0.397746557
11.865000,0.397520403
11.867500,0.397292112
11.870000,0.397098910
11.872500,0.396954020
11.875000,0.396954020
11.877500,0.396954020
11.880000,0.396954020
11.882500,0.397024386
11.885000,0.397152148
11.887500,0.397336397
11.890000,0.397576573
11.892500,0.397872246
11.895000,0.398222995
11.897500,0.398628355
11.900000,0.399230509
11.902500,0.399634323
11.905000,0.400331105
11.907500,0.400966194
11.910000,0.401640658
11.912500,0.402365816
11.915000,0.403142150
11.917500,0.403968758
11.920000,0.404844517
11.922500,0.405768224
11.925000,0.406738620
11.927500,0.407754394
11.930000,0.408814187
11.932500,0.409916597
11.935000,0.411060182
11.937500,0.412243464
11.940000,0.413464934
11.942500,0.414723052
11.945000,0.416016256
11.947500,0.417342960
11.950000,0.418701564
11.952500,0.420090451
11.955000,0.421507995
11.957500,0.422952563
11.960000,0.424422518
11.962500,0.425916222
11.965000,0.427432039
11.967500,0.428968338
11.970000,0.430523495
11.972500,0.432095899
11.975000,0.433683948
11.977500,0.435286057
11.980000,0.436900659
11.982500,0.438526202
11.985000,0.440161160
11.987500,0.441804027
11.990000,0.443453320
11.992500,0.445107584
11.995000,0.446765390
11.997500,0.448425337
12.000000,0.450086053
12.002500,0.451908575
12.005000,0.453452122
12.007500,0.455253647
12.010000,0.456789190
12.012500,0.458577644
12.015000,0.460249053
12.017500,0.461907004
12.020000,0.463554099
12.022500,0.465189423
12.025000,0.466811968
12.027500,0.468420758
12.030000,0.470014850
12.032500,0.471593338
12.035000,0.473155352
12.037500,0.474700054
12.040000,0.476226645
12.042500,0.477734357
12.045000,0.479222459
12.047500,0.480690251
12.050000,0.482137070
12.052500,0.483562284
12.055000,0.484965294
12.057500,0.486345533
12.060000,0.487702467
12.062500,0.489035592
12.065000,0.490344437
12.067500,0.491628559
12.070000,0.492887548
12.072500,0.494121020
12.075000,0.495328624
12.077500,0.496510034
12.080000,0.497664954
12.082500,0.498793118
12.085000,0.499950941
12.087500,0.501264663
12.090000,0.502709784
12.092500,0.504269104
12.095000,0.505931147
12.097500,0.507686975
12.100000,0.509528996
12.102500,0.511450425
12.105000,0.513445004
12.107500,0.515506847
12.110000,0.517630336
12.112500,0.519810072
12.115000,0.522040826
12.117500,0.524317525
12.120000,0.526635230
12.122500,0.528989134
12.125000,0.531374552
12.127500,0.533786925
12.130000,0.536221814
12.132500,0.538674909
12.135000,0.541142022
12.137500,0.543619097
12.140000,0.546102206
12.142500,0.548587557
12.145000,0.551071490
12.147500,0.553550484
12.150000,0.556021151
12.152500,0.558480246
12.155000,0.560924659
12.157500,0.563351418
12.160000,0.565757689
12.162500,0.568140775
12.165000,0.570498112
12.167500,0.572827270
12.170000,0.575125949
12.172500,0.577391978
12.175000,0.579623311
12.177500,0.581818025
12.180000,0.583974316
12.182500,0.586090497
12.185000,0.588164991
12.187500,0.590196333
12.190000,0.592183161
12.192500,0.594124215
12.195000,0.596018333
12.197500,0.597864446
12.200000,0.599661575
12.202500,0.599598311
12.205000,0.599618281
12.207500,0.599637938
12.210000,0.599656549
12.212500,0.599674076
12.215000,0.599690534
12.217500,0.599705942
12.220000,0.599720318
12.222500,0.599733679
12.225000,0.599746041
12.227500,0.599757420
12.230000,0.599767830
12.232500,0.599777285
12.235000,0.599785798
12.237500,0.599793381
12.240000,0.599800046
12.242500,0.599805804
12.245000,0.599810664
12.247500,0.599814636
12.250000,0.599817728
12.252500,0.599819948
12.255000,0.599821303
12.257500,0.599821800
12.260000,0.599821444
12.262500,0.599820240
12.265000,0.599818194
12.267500,0.599815308
12.270000,0.599811586
12.272500,0.599807030
12.275000,0.599801643
12.277500,0.599460861
12.280000,0.599451905
12.282500,0.600000000
12.285000,0.599856749
12.287500,0.600000000
12.290000,0.599463485
12.292500,0.599811896
12.295000,0.599811896
12.297500,0.599811896
12.300000,0.599904884
12.302500,0.599987349
12.305000,0.600000000
12.307500,0.599254513
12.310000,0.599209249
12.312500,0.599092283
12.315000,0.599063329
12.317500,0.598919189
12.320000,0.598766336
12.322500,0.598653838
12.325000,0.598485425
12.327500,0.598253431
12.330000,0.597957857
12.332500,0.597599373
12.335000,0.597178712
12.337500,0.596696618
12.340000,0.596153837
12.342500,0.595551123
12.345000,0.594889237
12.347500,0.594168947
12.350000,0.593391030
12.352500,0.592556273
12.355000,0.591665475
12.357500,0.590719447
12.360000,0.589719013
12.362500,0.588665015
12.365000,0.587558311
12.367500,0.586399778
12.370000,0.585190315
12.372500,0.583930844
12.375000,0.582622311
12.377500,0.581265693
12.380000,0.579861992
12.382500,0.578412249
12.385000,0.576917534
12.387500,0.575378960
12.390000,0.573797680
12.392500,0.572174890
12.395000,0.570511834
12.397500,0.568809809
12.400000,0.567070164
12.402500,0.565294307
12.405000,0.563483708
12.407500,0.561682836
12.410000,0.559948214
12.412500,0.558084538
12.415000,0.556290986
12.417500,0.554357884
12.420000,0.552540590
12.422500,0.550696106
12.425000,0.548822487
12.427500,0.546922072
12.430000,0.544997418
12.432500,0.543051187
12.435000,0.541086140
12.437500,0.539105148
12.440000,0.537111193
12.442500,0.535107371
12.445000,0.533096901
12.447500,0.531083123
12.450000,0.529069506
12.452500,0.527059650
12.455000,0.525057288
12.457500,0.523066292
12.460000,0.521090674
12.462500,0.519134593
12.465000,0.517202356
12.467500,0.515298429
12.470000,0.513427440
12.472500,0.511594194
12.475000,0.509803690
12.477500,0.508061142
12.480000,0.506372013
12.482500,0.504742073
12.485000,0.503177474
12.487500,0.501684885
12.490000,0.500271709
12.492500,0.498946487
12.495000,0.497719718
12.497500,0.496605970
12.500000,0.495633771
12.502500,0.494749590
12.505000,0.493835829
12.507500,0.492889005
12.510000,0.491909662
12.512500,0.490898491
12.515000,0.489856194
12.517500,0.488783479
12.520000,0.487681063
12.522500,0.486549669
12.525000,0.485390029
12.527500,0.484202886
12.530000,0.482988992
12.532500,0.481749110
12.535000,0.480484015
12.537500,0.479194494
12.540000,0.477881350
12.542500,0.476545396
12.545000,0.475187463
12.547500,0.473808397
12.550000,0.472409060
12.552500,0.470990331
12.555000,0.469553110
12.557500,0.468098314
12.560000,0.466626879
12.562500,0.465139762
12.565000,0.463637944
12.567500,0.462122426
12.570000,0.460594232
12.572500,0.459054410
12.575000,0.457504033
12.577500,0.455944197
12.580000,0.454376026
12.582500,0.452800668
12.585000,0.451219299
12.587500,0.449633121
12.590000,0.448043363
12.592500,0.446451282
12.595000,0.444858162
12.597500,0.443265315
12.600000,0.441674080
12.602500,0.440085822
12.605000,0.438501935
12.607500,0.436923837
12.610000,0.435352974
12.612500,0.433790814
12.615000,0.432238852
12.617500,0.430698602
12.620000,0.429171604
12.622500,0.427659412
12.625000,0.426163604
12.627500,0.424685771
12.630000,0.423227520
12.632500,0.421790467
12.635000,0.420376242
12.637500,0.418986480
12.640000,0.417622819
12.642500,0.416415328
12.645000,0.415010538
12.647500,0.413855587
12.650000,0.412649156
12.652500,0.411466415
12.655000,0.410317761
12.657500,0.409205788
12.660000,0.408132119
12.662500,0.407098238
12.665000,0.406105581
12.667500,0.405155548
12.670000,0.404249500
12.672500,0.403388754
12.675000,0.402574580
12.677500,0.401808200
12.680000,0.401090778
12.682500,0.400423420
12.685000,0.399807173
12.687500,0.399243017
12.690000,0.398731862
12.692500,0.398274549
12.695000,0.397871843
12.697500,0.397631976
12.700000,0.397386818
12.702500,0.397175565
12.705000,0.397012143
12.707500,0.396901626
12.710000,0.396901626
12.712500,0.396901626
12.715000,0.396966065
12.717500,0.397079884
12.720000,0.397247411
12.722500,0.397469942
12.725000,0.397747715
12.727500,0.398080564
12.730000,0.398468128
12.732500,0.398909931
12.735000,0.399561425
12.737500,0.399993028
12.740000,0.400734232
12.742500,0.401406035
12.745000,0.402115743
12.747500,0.402875370
12.750000,0.403685440
12.752500,0.404545023
12.755000,0.405452957
12.757500,0.406408002
12.760000,0.407408865
12.762500,0.408454202
12.765000,0.409542626
12.767500,0.410672708
12.770000,0.411842982
12.772500,0.413051947
12.775000,0.414298075
12.777500,0.415579809
12.780000,0.416895573
12.782500,0.418243770
12.785000,0.419622789
12.787500,0.421031006
12.790000,0.422466791
12.792500,0.423928507
12.795000,0.425414517
12.797500,0.426923183
12.800000,0.428452872
12.802500,0.430001959
12.805000,0.431568828
12.807500,0.433151872
12.810000,0.434749502
12.812500,0.436360144
12.815000,0.437982242
12.817500,0.439614259
12.820000,0.441254684
12.822500,0.442902026
12.825000,0.444554820
12.827500,0.446211628
12.830000,0.447871040
12.832500,0.449531674
12.835000,0.451192178
12.837500,0.453013282
12.840000,0.454555166
12.842500,0.456353446
12.845000,0.458035470
12.847500,0.459705508
12.850000,0.461366164
12.852500,0.463016476
12.855000,0.464655389
12.857500,0.466281878
12.860000,0.467894952
12.862500,0.469493657
12.865000,0.471077075
12.867500,0.472644320
12.870000,0.474194545
12.872500,0.475726937
12.875000,0.477240717
12.877500,0.478735139
12.880000,0.480209496
12.882500,0.481663108
12.885000,0.483095334
12.887500,0.484505564
12.890000,0.485893219
12.892500,0.487257754
12.895000,0.488598654
12.897500,0.489915438
12.900000,0.491207652
12.902500,0.492474874
12.905000,0.493716713
12.907500,0.494932804
12.910000,0.496122815
12.912500,0.497286439
12.915000,0.498423399
12.917500,0.499549718
12.920000,0.500814089
12.922500,0.502217652
12.925000,0.503740242
12.927500,0.505369010
12.930000,0.507094360
12.932500,0.508908330
12.935000,0.510803906
12.937500,0.512774675
12.940000,0.514814639
12.942500,0.516918102
12.945000,0.519079594
12.947500,0.521293833
12.950000,0.523555696
12.952500,0.525860199
12.955000,0.528202493
12.957500,0.530577853
12.960000,0.532981676
12.962500,0.535409484
12.965000,0.537856923
12.967500,0.540319765
12.970000,0.542793908
12.972500,0.545275383
12.975000,0.547760350
12.977500,0.550245107
12.980000,0.552726084
12.982500,0.555199851
12.985000,0.557663114
12.987500,0.560112718
12.990000,0.562545645
12.992500,0.564959015
12.995000,0.567350085
12.997500,0.569716247
13.000000,0.572055027
13.002500,0.574364082
13.005000,0.576641197
13.007500,0.578884286
13.010000,0.581091385
13.012500,0.583260649
13.015000,0.585390355
13.017500,0.587478887
13.020000,0.589524746
13.022500,0.591526533
13.025000,0.593482957
13.027500,0.595392822
13.030000,0.597255029
13.032500,0.599068570
13.035000,0.599563063
13.037500,0.599609269
13.040000,0.599631318
13.042500,0.599650452
13.045000,0.599668352
13.047500,0.599685165
13.050000,0.599700922
13.052500,0.599715640
13.055000,0.599729337
13.057500,0.599742031
13.060000,0.599753735
13.062500,0.599764467
13.065000,0.599774238
13.067500,0.599783064
13.070000,0.599790956
13.072500,0.599797926
13.075000,0.599803985
13.077500,0.599809143
13.080000,0.599813410
13.082500,0.599816794
13.085000,0.599819304
13.087500,0.599820947
13.090000,0.599821729
13.092500,0.599821657
13.095000,0.599820735
13.097500,0.599818969
13.100000,0.599816363
13.102500,0.599812919
13.105000,0.599808641
13.107500,0.599803531
13.110000,0.599462757
13.112500,0.599454056
13.115000,0.600000000
13.117500,0.599868178
13.120000,0.599441816
13.122500,0.599831148
13.125000,0.600000000
13.127500,0.600000000
13.130000,0.600000000
13.132500,0.599335042
13.135000,0.599469449
13.137500,0.599540591
13.140000,0.599551591
13.142500,0.599503564
13.145000,0.599397042
13.147500,0.599232399
13.150000,0.599143933
13.152500,0.598965816
13.155000,0.598759443
13.157500,0.598601335
13.160000,0.598388484
13.162500,0.598112627
13.165000,0.597773715
13.167500,0.597372416
13.170000,0.596909465
13.172500,0.596385606
13.175000,0.595801590
13.177500,0.595158176
13.180000,0.594456128
13.182500,0.593696220
13.185000,0.592879235
13.187500,0.592005966
13.190000,0.591077219
13.192500,0.590093816
13.195000,0.589056590
13.197500,0.587966393
13.200000,0.586824096
13.202500,0.585630589
13.205000,0.584386786
13.207500,0.583093625
13.210000,0.581752071
13.212500,0.580363118
13.215000,0.578927793
13.217500,0.577447154
13.220000,0.575922302
13.222500,0.574354372
13.225000,0.572744548
13.227500,0.571094057
13.230000,0.569404176
13.232500,0.567676238
13.235000,0.565911628
13.237500,0.564111798
13.240000,0.562278258
13.242500,0.560452705
13.245000,0.558698916
13.247500,0.556813157
13.250000,0.555037716
13.252500,0.553232087
13.255000,0.551394317
13.257500,0.549526629
13.260000,0.547631455
13.262500,0.545711318
13.265000,0.543768841
13.267500,0.541806748
13.270000,0.539827866
13.272500,0.537835136
13.275000,0.535831612
13.277500,0.533820465
13.280000,0.531804991
13.282500,0.529788613
13.285000,0.527774881
13.287500,0.525767480
13.290000,0.523770233
13.292500,0.521787100
13.295000,0.519822187
13.297500,0.517879748
13.300000,0.515964193
13.302500,0.514080090
13.305000,0.512232182
13.307500,0.510425398
13.310000,0.508664873
13.312500,0.506955981
13.315000,0.505304379
13.317500,0.503716079
13.320000,0.502197554
13.322500,0.500755929
13.325000,0.499399300
13.327500,0.498137373
13.330000,0.496982952
13.332500,0.495957025
13.335000,0.495065053
13.337500,0.494161055
13.340000,0.493224426
13.342500,0.492255102
13.345000,0.491253752
13.347500,0.490221072
13.350000,0.489157767
13.352500,0.488064549
13.355000,0.486942139
13.357500,0.485791264
13.360000,0.484612662
13.362500,0.483407081
13.365000,0.482175280
13.367500,0.480918028
13.370000,0.479636108
13.372500,0.478330315
13.375000,0.477001459
13.377500,0.475650364
13.380000,0.474277870
13.382500,0.472884833
13.385000,0.471472126
13.387500,0.470040640
13.390000,0.468591286
13.392500,0.467124992
