t,pL_tx,pL_ty,pL_tz,pR_tx,pR_ty,pR_tz,ik_err_L,ik_err_R,ik_ok_L,ik_ok_R,left_hip1_joint,left_hip2_joint,left_thigh_joint,left_knee_joint,left_ankle_joint,right_hip1_joint,right_hip2_joint,right_thigh_joint,right_knee_joint,right_ankle_joint
0.087500,-0.000420000,-0.056584518,0.038513358,-0.310851000,-0.056584518,0.034888271,6.024331772e-05,0.000000000e+00,1,1,0.316534217,-0.000004073,0.000010645,-0.833669083,0.513309264,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.090000,-0.000420000,-0.056584518,0.038780386,-0.310851000,-0.056584518,0.034888271,6.262671271e-05,0.000000000e+00,1,1,0.317740249,-0.000004386,0.000011422,-0.836122922,0.514252349,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.092500,-0.000420000,-0.056584518,0.039057084,-0.310851000,-0.056584518,0.034888271,6.497900867e-05,0.000000000e+00,1,1,0.318987489,-0.000004713,0.000012225,-0.838660322,0.515223712,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.095000,-0.000420000,-0.056584518,0.039343277,-0.310851000,-0.056584518,0.034888271,6.729470758e-05,0.000000000e+00,1,1,0.320274867,-0.000005053,0.000013055,-0.841279079,0.516222121,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.097500,-0.000420000,-0.056584518,0.039638765,-0.310851000,-0.056584518,0.034888271,6.956841975e-05,0.000000000e+00,1,1,0.321601213,-0.000005406,0.000013909,-0.843976782,0.517246269,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.100000,-0.000420000,-0.056584518,0.039943328,-0.310851000,-0.056584518,0.034888271,7.179484820e-05,0.000000000e+00,1,1,0.322965257,-0.000005772,0.000014789,-0.846750819,0.518294773,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.102500,-0.000420000,-0.056584518,0.040256721,-0.310851000,-0.056584518,0.034888271,7.396879394e-05,0.000000000e+00,1,1,0.324365634,-0.000006151,0.000015691,-0.849598384,0.519366185,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.105000,-0.000420000,-0.056584518,0.040578678,-0.310851000,-0.056584518,0.034888271,7.608516372e-05,0.000000000e+00,1,1,0.325800889,-0.000006542,0.000016617,-0.852516486,0.520458995,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.107500,-0.000420000,-0.056584518,0.040908913,-0.310851000,-0.056584518,0.034888271,7.813897883e-05,0.000000000e+00,1,1,0.327269478,-0.000006946,0.000017564,-0.855501960,0.521571640,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.110000,-0.000420000,-0.056584518,0.041247116,-0.310851000,-0.056584518,0.034888271,8.012538314e-05,0.000000000e+00,1,1,0.328769775,-0.000007362,0.000018532,-0.858551468,0.522702506,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
