t,pL_tx,pL_ty,pL_tz,pR_tx,pR_ty,pR_tz,ik_err_L,ik_err_R,ik_ok_L,ik_ok_R,left_hip1_joint,left_hip2_joint,left_thigh_joint,left_knee_joint,left_ankle_joint,right_hip1_joint,right_hip2_joint,right_thigh_joint,right_knee_joint,right_ankle_joint
0.082500,-0.000420000,-0.056584518,0.039881279,-0.310851000,-0.056584518,0.034888271,8.796270083e-05,0.000000000e+00,1,1,0.322609321,-0.000005672,0.000014557,-0.846030309,0.518036930,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.085000,-0.000420000,-0.056584518,0.040276882,-0.310851000,-0.056584518,0.034888271,9.176881815e-05,0.000000000e+00,1,1,0.324372177,-0.000006148,0.000015693,-0.849615595,0.519389922,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.087500,-0.000420000,-0.056584518,0.040688410,-0.310851000,-0.056584518,0.034888271,9.553766960e-05,0.000000000e+00,1,1,0.326200446,-0.000006647,0.000016871,-0.853333363,0.520785005,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.090000,-0.000420000,-0.056584518,0.041115654,-0.310851000,-0.056584518,0.034888271,9.926040966e-05,0.000000000e+00,1,1,0.328092558,-0.000007168,0.000018090,-0.857180362,0.522220120,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.092500,-0.000420000,-0.056584518,0.041558371,-0.310851000,-0.056584518,0.034888271,4.734974561e-05,0.000000000e+00,1,1,0.330296514,-0.000007791,0.000019510,-0.861656901,0.523871911,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.095000,-0.000420000,-0.056584518,0.042016280,-0.310851000,-0.056584518,0.034888271,9.652703391e-05,0.000000000e+00,1,1,0.332107913,-0.000008298,0.000020680,-0.865339784,0.525225817,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.097500,-0.000420000,-0.056584518,0.042489061,-0.310851000,-0.056584518,0.034888271,5.001519797e-05,0.000000000e+00,1,1,0.334403815,-0.000008959,0.000022161,-0.870001966,0.526921888,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.100000,-0.000420000,-0.056584518,0.042976362,-0.310851000,-0.056584518,0.034888271,4.786957093e-05,0.000000000e+00,1,1,0.336558736,-0.000009584,0.000023554,-0.874377636,0.528498010,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.102500,-0.000420000,-0.056584518,0.043477790,-0.310851000,-0.056584518,0.034888271,4.908392133e-05,0.000000000e+00,1,1,0.338752063,-0.000010227,0.000024973,-0.878830662,0.530089523,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.105000,-0.000420000,-0.056584518,0.043992922,-0.310851000,-0.056584518,0.034888271,5.052242393e-05,0.000000000e+00,1,1,0.340995262,-0.000010893,0.000026425,-0.883384007,0.531704189,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.107500,-0.000420000,-0.056584518,0.044521298,-0.310851000,-0.056584518,0.034888271,5.194276840e-05,0.000000000e+00,1,1,0.343286808,-0.000011582,0.000027908,-0.888034467,0.533340056,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.110000,-0.000420000,-0.056584518,0.045062423,-0.310851000,-0.056584518,0.034888271,5.332360659e-05,0.000000000e+00,1,1,0.345624076,-0.000012293,0.000029423,-0.892776644,0.534994398,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.112500,-0.000420000,-0.056584518,0.045615772,-0.310851000,-0.056584518,0.034888271,5.466052423e-05,0.000000000e+00,1,1,0.348004261,-0.000013027,0.000030966,-0.897604773,0.536664412,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.115000,-0.000420000,-0.056584518,0.046180785,-0.310851000,-0.056584518,0.034888271,5.595049086e-05,0.000000000e+00,1,1,0.350424451,-0.000013783,0.000032536,-0.902512885,0.538347273,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.117500,-0.000420000,-0.056584518,0.046756871,-0.310851000,-0.056584518,0.034888271,5.719067978e-05,0.000000000e+00,1,1,0.352881645,-0.000014560,0.000034131,-0.907494829,0.540040155,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.120000,-0.000420000,-0.056584518,0.047343412,-0.310851000,-0.056584518,0.034888271,5.837838163e-05,0.000000000e+00,1,1,0.355372761,-0.000015359,0.000035749,-0.912544288,0.541740236,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.122500,-0.000420000,-0.056584518,0.047939755,-0.310851000,-0.056584518,0.034888271,5.951100021e-05,0.000000000e+00,1,1,0.357894639,-0.000016178,0.000037388,-0.917654802,0.543444712,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.125000,-0.000420000,-0.056584518,0.048545222,-0.310851000,-0.056584518,0.034888271,6.058605452e-05,0.000000000e+00,1,1,0.360444054,-0.000017017,0.000039047,-0.922819777,0.545150803,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.127500,-0.000420000,-0.056584518,0.049159108,-0.310851000,-0.056584518,0.034888271,6.160118090e-05,0.000000000e+00,1,1,0.363017722,-0.000017876,0.000040723,-0.928032504,0.546855765,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.130000,-0.000420000,-0.056584518,0.049780680,-0.310851000,-0.056584518,0.034888271,6.255413513e-05,0.000000000e+00,1,1,0.365612305,-0.000018753,0.000042414,-0.933286171,0.548556895,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.132500,-0.000420000,-0.056584518,0.050409180,-0.310851000,-0.056584518,0.034888271,6.344279367e-05,0.000000000e+00,1,1,0.368224423,-0.000019649,0.000044118,-0.938573884,0.550251538,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.135000,-0.000420000,-0.056584518,0.051043827,-0.310851000,-0.056584518,0.034888271,6.426515517e-05,0.000000000e+00,1,1,0.370850655,-0.000020561,0.000045833,-0.943888674,0.551937095,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.137500,-0.000420000,-0.056584518,0.051683816,-0.310851000,-0.056584518,0.034888271,6.501934153e-05,0.000000000e+00,1,1,0.373487552,-0.000021489,0.000047556,-0.949223516,0.553611030,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.140000,-0.000420000,-0.056584518,0.052328323,-0.310851000,-0.056584518,0.034888271,6.570359882e-05,0.000000000e+00,1,1,0.376131637,-0.000022432,0.000049287,-0.954571342,0.555270872,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.142500,-0.000420000,-0.056584518,0.052976502,-0.310851000,-0.056584518,0.034888271,6.631629808e-05,0.000000000e+00,1,1,0.378779420,-0.000023390,0.000051022,-0.959925049,0.556914221,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.145000,-0.000420000,-0.056584518,0.053627488,-0.310851000,-0.056584518,0.034888271,6.685593567e-05,0.000000000e+00,1,1,0.381427394,-0.000024360,0.000052759,-0.965277520,0.558538755,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.147500,-0.000420000,-0.056584518,0.054280401,-0.310851000,-0.056584518,0.034888271,6.732113391e-05,0.000000000e+00,1,1,0.384072049,-0.000025342,0.000054496,-0.970621629,0.560142228,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.150000,-0.000420000,-0.056584518,0.054934343,-0.310851000,-0.056584518,0.034888271,6.771064135e-05,0.000000000e+00,1,1,0.386709875,-0.000026335,0.000056231,-0.975950255,0.561722477,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.152500,-0.000420000,-0.056584518,0.055588403,-0.310851000,-0.056584518,0.034888271,6.802333277e-05,0.000000000e+00,1,1,0.389337365,-0.000027336,0.000057962,-0.981256292,0.563277422,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.155000,-0.000420000,-0.056584518,0.056241657,-0.310851000,-0.056584518,0.034888271,6.825820955e-05,0.000000000e+00,1,1,0.391951025,-0.000028346,0.000059686,-0.986532662,0.564805067,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
